event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
BEN350,02 March 2021,2021,1,Political violence,Violence against civilians,Attack,Unidentified Communal Militia (Benin),Farmers (Benin),4,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin),7,47,Civilian targeting,204,Western Africa,Benin,Plateau,Ketou,NA,Ofia,7.3586,2.6544,2,Agence Benin Press; Undisclosed Source,Local partner-Other,"On 2 March 2021, farmers equipped with firearms attacked a Fulani camp near the hamlet of Ofia Toumbi, near Ofia (Ketou, Plateau). The farmers killed two Fulani civilians and wounded the head of the camp. The attack came in reaction to the killing of a farmer the night before.",2,NA,1615246424
BEN351,02 March 2021,2021,1,Political violence,Riots,Mob violence,Rioters (Benin),Vigilante Group (Benin),5,Civilians (Benin),NA,7,57,Civilian targeting,204,Western Africa,Benin,Atacora,Materi,NA,Tantega,10.8306,1.0259,1,Agence Benin Press; Benin Web TV; Undisclosed Source,Local partner-Other,"On 2 March 2021, a number of villagers killed a motorbike thief by stoning and burning him alive in Tantega (Materi, Atacora).",1,crowd size=no report,1615246424
BEN349,01 March 2021,2021,1,Political violence,Violence against civilians,Attack,Fulani Ethnic Militia (Benin),Pastoralists (Benin),4,Civilians (Benin),Farmers (Benin),7,47,Civilian targeting,204,Western Africa,Benin,Plateau,Ketou,NA,Ofia,7.3586,2.6544,2,Agence Benin Press; L'investigateur; Daabaaru; Undisclosed Source; Benin Web TV,Local partner-Other,"On 1 March 2021, two Fulani men equipped with machetes killed a farmer in the hamlet of Ofia Toumbi, near Ofia (Ketou, Plateau). The police later arrested the assailants.",1,NA,1615246424
BEN346,23 February 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Benin),Women (Benin); Students (Benin),6,NA,NA,0,60,NA,204,Western Africa,Benin,Plateau,Adja-Ouere,NA,Adja-Ouere,7.0037,2.6102,1,Agence Benin Press,National,"On 23 February 2021, about thirty female students marched in Adja-Ouere (Adja-Ouere, Plateau), denouncing violence against girls and pregnancies in schools. The demonstration was organized by the Beninese Association for Child and Family Assistance (ABAEF).",0,crowd size=around 30,1614633910
BEN347,23 February 2021,2021,1,Political violence,Violence against civilians,Attack,Pabegou Communal Militia (Benin),NA,4,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin),7,47,Civilian targeting,204,Western Africa,Benin,Donga,Djougou,NA,Kolokonde,9.8921,1.7838,2,Le Portail Info (Benin); Banouto; 24h au Benin; Undisclosed Source; Benin Web TV,Local partner-Other,"On 23 February 2021, a number of people from Pabegou killed and beheaded a male civilian of the Fulani community on the road near Kolokonde (Djougou, Donga). The victim was allegedly a suspected murder who had killed the son of the traditional leader in Pabegou. The severed head of the suspected killer was showcased as a trophy in the village of Pabegou.",1,NA,1615246424
BEN348,23 February 2021,2021,1,Political violence,Riots,Mob violence,Rioters (Benin),Pabegou Communal Group (Benin),5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Donga,Copargo,NA,Pabegou,9.7933,1.5736,1,Undisclosed Source; 24h au Benin; Le Portail Info (Benin); Benin Web TV,Local partner-Other,"On 23 February 2021, the police recovered a severed head from villagers in Pabegou (Copargo, Donga). The villagers had taken the head as a trophy after beheading the suspected killer of their traditional leader's son. Villagers attacked the police station in reaction to the seizure of the severed head by the police. Clashes ensued and the police fired tear gas and live bullets. Three villagers were killed and five wounded. Two policemen were also wounded.",3,crowd size=no report,1615246424
BEN515,19 February 2021,2021,1,Political violence,Riots,Mob violence,Rioters (Benin),Sunni Muslim Group (Benin),5,Rioters (Benin),Sufi Muslim Group (Benin),5,55,NA,204,Western Africa,Benin,Alibori,Malanville,NA,Madecali,11.7038,3.5482,1,Undisclosed Source,Local partner-Other,"On 19 February 2021, two rival camps comprised of Sunni Muslims and Tijani Sufi Muslims clashed near the mosque in Madecali (Malanville, Alibori). No casualties were reported.",0,crowd size=no report,1623256790
BEN516,17 February 2021,2021,1,Political violence,Riots,Mob violence,Rioters (Benin),Vigilante Group (Benin); Students (Benin),5,Civilians (Benin),NA,7,57,Civilian targeting,204,Western Africa,Benin,Borgou,Parakou,NA,Parakou,9.35,2.6167,1,Undisclosed Source,Local partner-Other,"On 17 February 2021, a number of students accosted and severely wounded a motorbike thief at the campus in Parakou (Parakou, Borgou). Security forces intervened and transferred the thief to hospital for treatment before detaining him.",0,crowd size=no report,1667256940
BEN517,16 February 2021,2021,1,Demonstrations,Protests,Peaceful protest,Protesters (Benin),Labor Group (Benin),6,NA,NA,0,60,NA,204,Western Africa,Benin,Atacora,Tanguieta,NA,Tanguieta,10.6212,1.2665,1,Undisclosed Source,Local partner-Other,"On 16 February 2021, a number of hunters staged a demonstration against the Pendjari Park's management, African Parks Network (APN), in the town of Tanguieta (Tanguieta, Atacora). The demonstrators denounced APN's refusal to authorize this year's hunting season.",0,crowd size=no report,1623256790
BEN345,09 February 2021,2021,1,Political violence,Riots,Mob violence,Rioters (Benin),Vigilante Group (Benin),5,Police Forces of Benin (2016-),NA,1,15,NA,204,Western Africa,Benin,Atacora,Natitingou,NA,Kotopounga,10.3094,1.5318,2,Daabaaru; Undisclosed Source,Local partner-Other,"On 9 February 2021, a number of villagers assaulted and detained an intelligence agent in the village of Tchantangou, in the arrondissement of Kotopounga (Natitingou, Atacora). The villagers confused the intelligence agent of being a robber. The intelligence agent was lightly wounded and released following an intervention by the Mayor of Natitingou, local notables, and security forces.",0,crowd size=no report,1613419898
BEN344,08 February 2021,2021,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Benin),NA,3,Civilians (Burkina Faso),Labor Group (Burkina Faso),7,37,Civilian targeting,204,Western Africa,Benin,Atacora,Natitingou,NA,Kotopounga,10.3094,1.5318,2,Daabaaru; Benin Web TV; Banouto; 24h au Benin; Undisclosed Source,Local partner-Other,"On 8 February 2021, unknown gunmen dressed in police uniforms killed a Burkinabe gold trader and wounded his daughter in the village of Tchantangou, in the arrondissement of Kotopounga (Natitingou, Atacora).",1,NA,1613419898
BEN342,05 February 2021,2021,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Benin),NA,3,Civilians (Benin),NA,7,37,Civilian targeting,204,Western Africa,Benin,Atlantique,Abomey-Calavi,NA,Zinvie,6.6134,2.3568,2,La Vraie Info (Benin); Benin Web TV; Jeune Afrique; La Nouvelle (Benin); PANAPRESS; La Nation (Benin); 24h au Benin; L'investigateur; Le Portail Info (Benin),National-International,"On 5 February 2021, unknown gunmen shot and severely wounded presidential candidate Galiou Soglo (son of former president Nicephore Soglo) in an ambush near Zinvie (Abomey-Calavi, Atlantique).",0,NA,1612815316
BEN343,04 February 2021,2021,1,Political violence,Violence against civilians,Attack,Fulani Ethnic Militia (Benin),Pastoralists (Benin),4,Civilians (Benin),Farmers (Benin),7,47,Civilian targeting,204,Western Africa,Benin,Borgou,Nikki,NA,Gnel-Sanda,9.9448,3.444,2,Undisclosed Source; Benin Web TV; Le Portail Info (Benin); Agence Benin Press; Daabaaru,Local partner-Other,"On 4 February 2021, suspected Fulani pastoralists killed a farmer at the Goure-Djadji camp, near Gnel-Sanda (Nikki, Borgou).",1,NA,1613419898
BEN341,01 February 2021,2021,1,Political violence,Battles,Armed clash,Ketou Communal Militia (Benin),NA,4,Police Forces of Benin (2016-),Military Forces of Benin (2016-),1,14,NA,204,Western Africa,Benin,Plateau,Ketou,NA,Ketou,7.3633,2.5998,1,24h au Benin; L'investigateur; Agence Benin Press; Actu Benin; Undisclosed Source; Benin Web TV; La Nouvelle (Benin),Local partner-Other,"On 1 February 2021, armed villagers and customs officers clashed in Ketou (Ketou, Plateau). Military forces deployed reinforcements to the site. Five people were wounded by gunshots. Conflicting reports stated that zero, one or two persons were killed. The clashes erupted after customs officers seized a motorbike during a control.",0,NA,1613419898
BEN340,30 January 2021,2021,1,Political violence,Violence against civilians,Attack,Unidentified Armed Group (Benin),NA,3,Civilians (Benin),Farmers (Benin); Fulani Ethnic Group (Benin); Pastoralists (Benin),7,37,Civilian targeting,204,Western Africa,Benin,Collines,Bante,NA,Aguele,8.3872,2.0761,1,Agence Benin Press; Benin Web TV; Undisclosed Source; L'investigateur; Banouto,Local partner-Other,"On 30 January 2021, unknown individuals equipped with machetes attacked a farm in the village of Aguele (Bante, Collines). The assailants killed five members from two families comprising farmers and Fulani pastoralists. A pregnant woman and a child were among the victims, one child survived the attack severely wounded.",5,NA,1612815316
BEN513,26 January 2021,2021,1,Political violence,Battles,Armed clash,Unidentified Communal Militia (Benin),Haoussa Ethnic Group (Benin),4,Unidentified Communal Militia (Benin),Haoussa Ethnic Group (Benin),4,44,NA,204,Western Africa,Benin,Alibori,Karimama,NA,Monsey,12.2926,2.924,2,Undisclosed Source,Local partner-Other,"On 26 January 2021, two families from the Haoussa community clashed with machetes and batons due to a land conflict in Fandou, near Monsey (Karimama, Alibori). Five people were severely wounded.",0,NA,1623256790
BEN339,25 January 2021,2021,2,Political violence,Riots,Mob violence,Rioters (Benin),NA,5,Rioters (Benin),NA,5,55,NA,204,Western Africa,Benin,Atacora,Materi,NA,Materi,10.6961,1.063,2,Benin Web TV; L'investigateur,National,"Around 25 January 2021 (between 24 - 25 January), members of a family attacked the property of another family in Nodi, in the Materi Commune (Materi, Atacora). Clashes ensued between the two families and two people were severely beaten, and huts and harvest set ablaze. The attacking family revenged the killing of an elderly woman accused of witchcraft.",0,crowd size=no report,1612212400
BEN514,25 January 2021,2021,1,Political violence,Violence against civilians,Attack,Fulani Ethnic Militia (Benin),Pastoralists (Benin),4,Civilians (Benin),Haoussa Ethnic Group (Benin); Farmers (Benin),7,47,Civilian targeting,204,Western Africa,Benin,Alibori,Karimama,NA,Torioh,12.1478,3.0813,1,Undisclosed Source,Local partner-Other,"On 25 January 2021, a group of three Fulani pastoralist men equipped with machetes killed a Haoussa farmer at his home in the village of Torioh (Karimama, Alibori). A dispute over using the farmer's land for pasture preceded the murder. The police arrested the perpetrators.",1,NA,1623256790
BEN338,24 January 2021,2021,1,Political violence,Riots,Mob violence,Rioters (Benin),Vigilante Group (Benin),5,Civilians (Benin),Women (Benin),7,57,Civilian targeting,204,Western Africa,Benin,Atacora,Materi,NA,Materi,10.6961,1.063,2,Benin Web TV; L'investigateur,National,"On 24 January 2021, a number of youths killed a woman in Nodi, in the Materi Commune (Materi, Atacora). The youths believed that the woman they accused of witchcraft had caused the death of two students.",1,crowd size=no report; women targeted: accused of witchcraft/sorcery,1638981219
BEN337,20 January 2021,2021,1,Political violence,Riots,Mob violence,Rioters (Benin),Vigilante Group (Benin),5,Civilians (Benin),NA,7,57,Civilian targeting,204,Western Africa,Benin,Couffo,Aplahoue,NA,Azove,6.9467,1.702,1,24h au Benin; Le Portail Info (Benin); L'investigateur; Undisclosed Source; Benin Web TV,Local partner-Other,"On 20 January 2021, a number of people killed a presumed goat thief by burning him alive in Azove (Aplahoue, Couffo).",1,crowd size=no report,1611605536
BEN336,10 January 2021,2021,1,Political violence,Riots,Mob violence,Rioters (Benin),Vodun Group (Benin),5,Civilians (Benin),Christian Group (Benin); Labor Group (Benin),7,57,Civilian targeting,204,Western Africa,Benin,Atlantique,Abomey-Calavi,NA,Abomey-Calavi,6.45,2.35,1,L'investigateur,National,"On 10 January 2021, a group of individuals practicing Vodun killed and mutilated a Christian convert working as a mason in Golo-Djigbe (Abomey-Calavi, Atlantique), after he refused to partake in rites with the fraternity of which he previously was a member.",1,crowd size=no report,1670885782
BEN512,26 December 2020,2020,1,Political violence,Violence against civilians,Abduction/forced disappearance,Unidentified Communal Militia (Benin),NA,4,Civilians (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin),7,47,Civilian targeting,204,Western Africa,Benin,Borgou,Sinende,NA,Soka,10.0228,2.5567,1,Undisclosed Source,Local partner-Other,"On 26 December 2020, a group of traditional hunters abducted a Fulani pastoralist male civilian in Soka (Sinende, Borgou). The hunters demanded a ransom, although the abductee managed to escape on December 30.",0,NA,1623256791
BEN335,24 December 2020,2020,1,Demonstrations,Protests,Protest with intervention,Protesters (Benin),Students (Benin),6,Police Forces of Benin (2016-),NA,1,16,NA,204,Western Africa,Benin,Atlantique,Abomey-Calavi,NA,Abomey-Calavi,6.45,2.35,1,Banouto; L'investigateur,National,"On 24 December 2020, a number of people, including students, demonstrated in Abomey-Calavi (Abomey-Calavi, Atlantique). The demonstrators denounced increased internet fees. The police intervened and arrested demonstrators.",0,crowd size=no report,1610409615
BEN511,24 December 2020,2020,1,Political violence,Riots,Mob violence,Rioters (Benin),Farmers (Benin); Vigilante Group (Benin),5,Civilians (Benin),NA,7,57,Civilian targeting,204,Western Africa,Benin,Borgou,Kalale,NA,Kalale,10.288,3.3792,2,Undisclosed Source,Local partner-Other,"On 24 December 2020, a number of farmers assaulted and captured a presumed cotton thief in the area of Yola, in Kalale (Kalele, Borgou).",0,crowd size=no report,1623256791
BEN510,17 December 2020,2020,1,Political violence,Riots,Mob violence,Rioters (Benin),Fulani Ethnic Group (Benin); Pastoralists (Benin); Vigilante Group (Benin),5,Civilians (Benin),NA,7,57,Civilian targeting,204,Western Africa,Benin,Borgou,Parakou,NA,Parakou,9.35,2.6167,2,Undisclosed Source,Local partner-Other,"On 17 December 2020, members of the Fulani community assaulted and captured an individual known for stealing ruminants in the area of Parakou (Parakou, Borgou).",0,crowd size=no report,1623256791
BEN508,09 December 2020,2020,1,Political violence,Riots,Mob violence,Rioters (Benin),Pastoralists (Benin),5,Civilians (Benin),Farmers (Benin),7,57,Civilian targeting,204,Western Africa,Benin,Borgou,Sinende,NA,Sinende,10.3444,2.3822,2,Undisclosed Source,Local partner-Other,"On 9 December 2020, three pastoralist men assaulted and wounded a farmer in Siki-Gando, in Sinende arrondissement (Sinende, Borgou). The pastoralists accused the farmer of having poisoned peanut leaves after the harvest which made their cattle ill.",0,crowd size=3,1623256791
